pop_no,population,stat_area,CU,year,escapement,esc_2,er_E,er_2,er_3,er_4,total_runE,total_run2,total_run3,total_run4,total_run5,age_3,age_4,rec_E,rec_2,rec_3,rec_4,rec_5,RS_E,RS_2,RS_3,RS_4,RS_5
51,salloomt,8,bella_coola_dean,1986,NA,NA,0.512,0.507666667,0.500666667,0.508,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1987,NA,NA,0.395,0.421666667,0.416666667,0.422,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1988,NA,NA,0.389,0.414333333,0.409833333,0.341,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1989,NA,NA,0.379,0.410666667,0.405666667,0.41,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1990,NA,NA,0.43,0.464333333,0.458833333,0.462,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1991,NA,NA,0.383,0.41,0.3935,0.404,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1992,NA,NA,0.399,0.427,0.4025,0.428,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1993,NA,NA,0.348,0.372,0.3555,0.272,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1994,NA,NA,0.409,0.441333333,0.420833333,0.436,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1995,NA,NA,0.249,0.278,0.2695,0.268,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1996,NA,NA,0.456,0.472,0.461,0.441,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1997,NA,NA,0.445,0.366333333,0.347833333,0.337,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1998,NA,NA,0.161,0.113666667,0.117166667,0.113,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,1999,NA,NA,0.163,0.129666667,0.120166667,0.127,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2000,NA,NA,0.201,0.239,0.2115,0.163,NA,NA,NA,NA,NA,0.945945946,0.054054054,2426.542376,2454.4484,2400.052159,2344.337523,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2001,NA,NA,0.205,0.201333333,0.177833333,0.161,NA,NA,NA,NA,NA,0.945945946,0.054054054,1316.517842,1690.963777,1650.355356,1648.180514,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2002,NA,NA,0.145,0.146,0.1325,0.105,NA,NA,NA,NA,NA,0.945945946,0.054054054,553.4884807,657.9482263,734.7928311,648.9007479,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2003,2000,NA,0.196,0.198333333,0.180333333,0.16,2487.562189,2494.802495,2440.016267,2380.952381,NA,0.945945946,0.054054054,126.8951012,135.5076489,134.8951723,137.755416,NA,0.063447551,0.067753824,0.067447586,0.068877708,NA
51,salloomt,8,bella_coola_dean,2004,1000,NA,0.264,0.428,0.412,0.413,1358.695652,1748.251748,1700.680272,1703.577513,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2005,450,NA,0.222,0.346333333,0.415333333,0.337,578.4061697,688.4242733,769.6693273,678.7330317,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2006,95,NA,0.191,0.237666667,0.236666667,0.251,117.4289246,124.6174027,124.4541485,126.835781,NA,0.945945946,0.054054054,1453.038518,1522.396562,1474.15267,1522.083053,NA,15.2951423,16.02522697,15.51739652,16.02192688,NA
51,salloomt,8,bella_coola_dean,2007,220,NA,0.248,0.325333333,0.307333333,0.331,292.5531915,326.0869565,317.6130895,328.8490284,NA,0.945945946,0.054054054,1047.290225,1161.602762,1132.240528,1158.027794,NA,4.760410113,5.280012554,5.146547853,5.263762698,NA
51,salloomt,8,bella_coola_dean,2008,NA,NA,0.268,0.304666667,0.282666667,0.311,NA,NA,NA,NA,NA,0.945945946,0.054054054,1661.978655,1673.056747,1633.315855,1706.912711,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2009,1100,NA,0.256,0.288,0.2645,0.288,1478.494624,1544.94382,1495.581237,1544.94382,NA,0.945945946,0.054054054,296.671851,328.3494392,318.2123326,334.4874632,NA,0.269701683,0.29849949,0.289283939,0.304079512,NA
51,salloomt,8,bella_coola_dean,2010,800,NA,0.206,0.290666667,0.272166667,0.287,1007.556675,1127.819549,1099.152736,1122.019635,NA,0.945945946,0.054054054,1074.482223,1188.112351,1149.506544,1170.437886,NA,1.343102779,1.485140439,1.43688318,1.463047358,NA
51,salloomt,8,bella_coola_dean,2011,1300,NA,0.254,0.258333333,0.240333333,0.273,1742.627346,1752.808989,1711.276876,1788.170564,NA,0.945945946,0.054054054,594.4365418,639.4811234,635.4336988,628.053888,NA,0.457258878,0.491908556,0.488795153,0.483118375,NA
51,salloomt,8,bella_coola_dean,2012,200,NA,0.202,0.279,0.2565,0.298,250.6265664,277.3925104,268.9979825,284.9002849,NA,0.945945946,0.054054054,730.57789,797.5151538,778.4897097,844.2563196,NA,3.65288945,3.987575769,3.892448549,4.221281598,NA
51,salloomt,8,bella_coola_dean,2013,850,NA,0.229,0.303333333,0.279333333,0.293,1102.464332,1220.095694,1179.46346,1202.263083,NA,0.945945946,0.054054054,199.948564,214.7162095,209.031221,213.1670702,NA,0.235233605,0.252607305,0.245919084,0.250784788,NA
51,salloomt,8,bella_coola_dean,2014,500,NA,0.145,0.204333333,0.200333333,0.185,584.7953216,628.4038542,625.2605252,613.4969325,NA,0.945945946,0.054054054,854.2277524,944.347086,915.2437021,931.5375223,NA,1.708455505,1.888694172,1.830487404,1.863075045,NA
51,salloomt,8,bella_coola_dean,2015,580,NA,0.24,0.304,0.287,0.343,763.1578947,833.3333333,813.4642356,882.8006088,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2016,120,NA,0.252,0.297,0.279,0.293,160.4278075,170.6970128,166.4355062,169.7312588,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2017,656,NA,0.264212534,0.334045411,0.31269766,0.326,891.5618027,985.0521512,954.4562296,973.2937685,NA,0.945945946,0.054054054,NA,NA,NA,173.2604349,NA,NA,NA,NA,0.264116517,NA
51,salloomt,8,bella_coola_dean,2018,150,NA,0.253292503,0.353471809,0.345048157,0.253,200.8818723,232.0084448,229.024472,200.8032129,NA,0.945945946,0.054054054,NA,NA,NA,496.2275779,NA,NA,NA,NA,3.308183853,NA
51,salloomt,8,bella_coola_dean,2019,NA,NA,0.234415092,0.325909083,0.31510958,0.276,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,750.8044249,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2020,135,NA,0.107595648,0.256689469,0.254265272,0.133,151.2767163,181.6199212,181.0295201,155.7093426,NA,0.945945946,0.054054054,NA,NA,NA,363.3849476,NA,NA,NA,NA,2.691740353,NA
51,salloomt,8,bella_coola_dean,2021,380,NA,NA,NA,NA,0.209,NA,NA,NA,480.4045512,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2022,610,NA,NA,NA,NA,0.211,NA,NA,NA,773.130545,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2023,296,NA,NA,NA,NA,0.178,NA,NA,NA,360.0973236,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,salloomt,8,bella_coola_dean,2024,330,NA,NA,NA,NA,0.216,NA,NA,NA,420.9183673,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1980,NA,NA,0.457,0.467333333,0.461333333,0.467,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1981,NA,NA,0.414,0.439333333,0.433833333,0.439,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1982,NA,NA,0.358,0.405,0.4,0.405,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1983,NA,NA,0.5,0.505666667,0.498666667,0.506,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1984,NA,NA,0.444,0.461333333,0.455333333,0.461,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1985,NA,NA,0.463,0.474666667,0.468666667,0.475,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1986,NA,NA,0.512,0.507666667,0.500666667,0.508,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1987,NA,NA,0.395,0.421666667,0.416666667,0.422,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1988,NA,NA,0.389,0.414333333,0.409833333,0.341,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1989,NA,NA,0.379,0.410666667,0.405666667,0.41,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1990,NA,NA,0.43,0.464333333,0.458833333,0.462,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1991,NA,NA,0.383,0.41,0.3935,0.404,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1992,NA,NA,0.399,0.427,0.4025,0.428,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1993,NA,NA,0.348,0.372,0.3555,0.272,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1994,NA,NA,0.409,0.441333333,0.420833333,0.436,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1995,NA,NA,0.249,0.278,0.2695,0.268,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1996,NA,NA,0.456,0.472,0.461,0.441,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1997,NA,NA,0.445,0.366333333,0.347833333,0.337,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1998,NA,NA,0.161,0.113666667,0.117166667,0.113,NA,NA,NA,NA,NA,0.945945946,0.054054054,94.41119372,94.07610803,91.60965521,89.59225238,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,1999,NA,NA,0.163,0.129666667,0.120166667,0.127,NA,NA,NA,NA,NA,0.945945946,0.054054054,306.0479962,306.4191147,301.6036089,292.3833251,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,2000,NA,NA,0.201,0.239,0.2115,0.163,NA,NA,NA,NA,NA,0.945945946,0.054054054,135.5882164,138.0671921,134.9855968,131.9562748,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,2001,65,NA,0.205,0.201333333,0.177833333,0.161,81.76100629,81.38564274,79.05939591,77.47318236,NA,0.945945946,0.054054054,134.0835219,171.9906539,168.2713826,167.6715836,NA,2.062823414,2.64601006,2.588790502,2.579562825,NA
52,fish_creek,8,bella_coola_dean,2002,270,NA,0.145,0.146,0.1325,0.105,315.7894737,316.1592506,311.2391931,301.6759777,NA,0.945945946,0.054054054,102.6147771,121.4435339,135.0989346,119.9147543,NA,0.38005473,0.449790866,0.500366424,0.44412872,NA
52,fish_creek,8,bella_coola_dean,2003,109,NA,0.196,0.198333333,0.180333333,0.16,135.5721393,135.966736,132.9808865,129.7619048,NA,0.945945946,0.054054054,96.77686194,102.8738698,102.6501324,104.671538,NA,0.887861119,0.943796971,0.941744334,0.960289339,NA
52,fish_creek,8,bella_coola_dean,2004,100,NA,0.264,0.428,0.412,0.413,135.8695652,174.8251748,170.0680272,170.3577513,NA,0.945945946,0.054054054,58.08269466,64.64898736,62.96170442,65.19770925,NA,0.580826947,0.646489874,0.629617044,0.651977092,NA
52,fish_creek,8,bella_coola_dean,2005,80,NA,0.222,0.346333333,0.415333333,0.337,102.8277635,122.3865375,136.8301026,120.6636501,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,2006,80,NA,0.191,0.237666667,0.236666667,0.251,98.88751545,104.9409707,104.8034934,106.8090788,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,2007,45,NA,0.248,0.325333333,0.307333333,0.331,59.84042553,66.69960474,64.96631376,67.26457399,NA,0.945945946,0.054054054,54.90055935,60.63100356,59.10245012,60.50371691,NA,1.22001243,1.347355635,1.31338778,1.344527042,NA
52,fish_creek,8,bella_coola_dean,2008,20,NA,0.268,0.304666667,0.282666667,0.311,27.32240437,28.76318313,27.88104089,29.0275762,NA,0.945945946,0.054054054,128.02167,128.8927507,125.8298252,131.5023626,NA,6.4010835,6.444637534,6.291491261,6.575118129,NA
52,fish_creek,8,bella_coola_dean,2009,NA,NA,0.256,0.288,0.2645,0.288,NA,NA,NA,NA,NA,0.945945946,0.054054054,44.12255795,48.83245302,47.27800785,49.10306891,NA,NA,NA,NA,NA,NA
52,fish_creek,8,bella_coola_dean,2010,40,NA,0.206,0.290666667,0.272166667,0.287,50.37783375,56.39097744,54.95763682,56.10098177,NA,0.945945946,0.054054054,401.2738932,444.0079949,429.2983239,437.4937411,NA,10.03184733,11.10019987,10.7324581,10.93734353,NA
52,fish_creek,8,bella_coola_dean,2011,100,NA,0.254,0.258333333,0.240333333,0.273,134.0482574,134.8314607,131.6366828,137.5515818,NA,0.945945946,0.054054054,46.38849376,49.88480239,49.59137685,48.89501654,NA,0.463884938,0.498848024,0.495913768,0.488950165,NA
52,fish_creek,8,bella_coola_dean,2012,18,NA,0.202,0.279,0.2565,0.298,22.55639098,24.96532594,24.20981843,25.64102564,NA,0.945945946,0.054054054,38.496208,42.00378089,41.00090738,44.41716716,NA,2.138678222,2.333543383,2.277828188,2.467620398,NA
52,fish_creek,8,bella_coola_dean,2013,325,NA,0.229,0.303333333,0.279333333,0.293,421.5304799,466.507177,450.9713228,459.688826,NA,0.945945946,0.054054054,42.27340459,45.8796863,44.58587264,45.46721414,NA,0.130072014,0.141168266,0.1371873,0.13989912,NA
52,fish_creek,8,bella_coola_dean,2014,40,NA,0.145,0.204333333,0.200333333,0.185,46.78362573,50.27230834,50.02084202,49.0797546,NA,0.945945946,0.054054054,387.1349647,427.8029663,414.5457492,422.49142,NA,9.678374118,10.69507416,10.36364373,10.5622855,NA
52,fish_creek,8,bella_coola_dean,2015,30,NA,0.24,0.304,0.287,0.343,39.47368421,43.10344828,42.07573633,45.66210046,NA,0.945945946,0.054054054,42.98768002,49.3093455,48.61688276,43.99160526,NA,1.432922667,1.64364485,1.620562759,1.466386842,NA
52,fish_creek,8,bella_coola_dean,2016,16,NA,0.252,0.297,0.279,0.293,21.39037433,22.75960171,22.19140083,22.63083451,NA,0.945945946,0.054054054,310.5924794,352.8590141,347.3205434,328.3844838,NA,19.41202996,22.05368838,21.70753396,20.52403024,NA
52,fish_creek,8,bella_coola_dean,2017,300,NA,0.264212534,0.334045411,0.31269766,0.326,407.7264342,450.4811667,436.4891294,445.1038576,NA,0.945945946,0.054054054,NA,NA,NA,37.10987047,NA,NA,NA,NA,0.123699568,NA
52,fish_creek,8,bella_coola_dean,2018,20,NA,0.253292503,0.353471809,0.345048157,0.253,26.78424963,30.9344593,30.53659626,26.77376171,NA,0.945945946,0.054054054,NA,NA,NA,118.5045876,NA,NA,NA,NA,5.925229378,NA
52,fish_creek,8,bella_coola_dean,2019,250,NA,0.234415092,0.325909083,0.31510958,0.276,326.5477118,370.8698539,365.0218965,345.3038674,NA,0.945945946,0.054054054,NA,NA,NA,69.54196849,NA,NA,NA,NA,0.278167874,NA
52,fish_creek,8,bella_coola_dean,2020,28,NA,0.107595648,0.256689469,0.254265272,0.133,31.37591153,37.66931699,37.54686344,32.29527105,NA,0.945945946,0.054054054,NA,NA,NA,89.10940585,NA,NA,NA,NA,3.18247878,NA
52,fish_creek,8,bella_coola_dean,2021,96,NA,NA,NA,NA,0.209,NA,NA,NA,121.3653603,NA,0.945945946,0.054054054,NA,NA,NA,129.8516085,NA,NA,NA,NA,1.352620922,NA
52,fish_creek,8,bella_coola_dean,2022,54,NA,NA,NA,NA,0.211,NA,NA,NA,68.44106464,NA,0.945945946,0.054054054,706.0536674,719.9884259,711.9824832,719.5384527,NA,13.07506792,13.333119,13.1848608,13.32478616,NA
52,fish_creek,8,bella_coola_dean,2023,73,NA,NA,NA,NA,0.178,NA,NA,NA,88.80778589,NA,0.945945946,0.054054054,163.9501132,171.4434786,169.7817629,171.3432302,NA,2.245891962,2.348540802,2.325777574,2.347167537,NA
52,fish_creek,8,bella_coola_dean,2024,74,NA,NA,NA,NA,0.216,NA,NA,NA,94.3877551,NA,0.945945946,0.054054054,98.25713564,102.3684428,101.2075906,102.4053346,NA,1.32779913,1.383357335,1.367670143,1.383855873,NA
53,habensborg_slough,8,bella_coola_dean,1980,400,NA,0.457,0.467333333,0.461333333,0.467,736.6482505,750.9386733,742.5742574,750.4690432,NA,0.945945946,0.054054054,1018.860587,1032.050465,1017.861969,1032.649529,NA,2.547151468,2.580126164,2.544654923,2.581623822,NA
53,habensborg_slough,8,bella_coola_dean,1981,100,NA,0.414,0.439333333,0.433833333,0.439,170.6484642,178.3590963,176.6264351,178.2531194,NA,0.945945946,0.054054054,1283.555671,1324.782936,1310.187111,1323.973324,NA,12.83555671,13.24782936,13.10187111,13.23973324,NA
53,habensborg_slough,8,bella_coola_dean,1982,30,NA,0.358,0.405,0.4,0.405,46.72897196,50.42016807,50,50.42016807,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1983,500,NA,0.5,0.505666667,0.498666667,0.506,1000,1011.46325,997.3404255,1012.145749,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1984,750,NA,0.444,0.461333333,0.455333333,0.461,1348.920863,1392.326733,1376.988984,1391.465677,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1985,75,NA,0.463,0.474666667,0.468666667,0.475,139.6648045,142.7664975,141.1543287,142.8571429,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1986,NA,NA,0.512,0.507666667,0.500666667,0.508,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1987,NA,NA,0.395,0.421666667,0.416666667,0.422,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1988,NA,NA,0.389,0.414333333,0.409833333,0.341,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1989,NA,NA,0.379,0.410666667,0.405666667,0.41,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1990,NA,NA,0.43,0.464333333,0.458833333,0.462,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1991,NA,NA,0.383,0.41,0.3935,0.404,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1992,NA,NA,0.399,0.427,0.4025,0.428,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1993,NA,NA,0.348,0.372,0.3555,0.272,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1994,NA,NA,0.409,0.441333333,0.420833333,0.436,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1995,NA,NA,0.249,0.278,0.2695,0.268,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1996,NA,NA,0.456,0.472,0.461,0.441,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1997,NA,NA,0.445,0.366333333,0.347833333,0.337,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1998,NA,NA,0.161,0.113666667,0.117166667,0.113,NA,NA,NA,NA,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,1999,NA,NA,0.163,0.129666667,0.120166667,0.127,NA,NA,NA,NA,NA,0.945945946,0.054054054,203.5460441,203.8112889,200.5403613,194.4773984,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,2000,NA,NA,0.201,0.239,0.2115,0.163,NA,NA,NA,NA,NA,0.945945946,0.054054054,277.9507281,280.8440646,274.6270683,268.2175361,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,2001,NA,NA,0.205,0.201333333,0.177833333,0.161,NA,NA,NA,NA,NA,0.945945946,0.054054054,129.9148288,167.0290375,162.7242163,162.779814,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,2002,170,NA,0.145,0.146,0.1325,0.105,198.8304094,199.0632319,195.9654179,189.9441341,NA,0.945945946,0.054054054,26.58911672,31.35356833,34.76611804,30.98904473,NA,0.156406569,0.184432755,0.204506577,0.182288498,NA
53,habensborg_slough,8,bella_coola_dean,2003,230,NA,0.196,0.198333333,0.180333333,0.16,286.0696517,286.9022869,280.6018707,273.8095238,NA,0.945945946,0.054054054,40.40237737,42.91018327,42.83617542,43.66732098,NA,0.17566251,0.186566014,0.186244241,0.189857917,NA
53,habensborg_slough,8,bella_coola_dean,2004,100,NA,0.264,0.428,0.412,0.413,135.8695652,174.8251748,170.0680272,170.3577513,NA,0.945945946,0.054054054,11.91191628,13.2407508,12.89375754,13.35335348,NA,0.119119163,0.132407508,0.128937575,0.133533535,NA
53,habensborg_slough,8,bella_coola_dean,2005,20,NA,0.222,0.346333333,0.415333333,0.337,25.70694087,30.59663437,34.20752566,30.16591252,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,2006,34,NA,0.191,0.237666667,0.236666667,0.251,42.02719407,44.59991255,44.54148472,45.39385848,NA,0.945945946,0.054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,2007,9,NA,0.248,0.325333333,0.307333333,0.331,11.96808511,13.33992095,12.99326275,13.4529148,NA,0.945945946,0.054054054,56.3497297,62.08864098,60.52554939,61.99076103,NA,6.261081078,6.898737886,6.725061043,6.887862337,NA
53,habensborg_slough,8,bella_coola_dean,2008,8,NA,0.268,0.304666667,0.282666667,0.311,10.92896175,11.50527325,11.15241636,11.61103048,NA,0.945945946,0.054054054,154.0595202,155.1511149,151.4610841,158.2956356,NA,19.25744003,19.39388936,18.93263551,19.78695445,NA
53,habensborg_slough,8,bella_coola_dean,2009,A/P,NA,0.256,0.288,0.2645,0.288,NA,NA,NA,NA,NA,0.945945946,0.054054054,48.61507012,53.80546617,52.12529474,54.55025257,NA,NA,NA,NA,NA,NA
53,habensborg_slough,8,bella_coola_dean,2010,40,NA,0.206,0.290666667,0.272166667,0.287,50.37783375,56.39097744,54.95763682,56.10098177,NA,0.945945946,0.054054054,271.8163586,300.757839,290.7995298,296.3434795,NA,6.795408966,7.518945974,7.269988246,7.408586987,NA
53,habensborg_slough,8,bella_coola_dean,2011,120,NA,0.254,0.258333333,0.240333333,0.273,160.8579088,161.7977528,157.9640193,165.0618982,NA,0.945945946,0.054054054,43.14841157,46.53910661,46.10145879,46.33846385,NA,0.359570096,0.387825888,0.384178823,0.386153865,NA
53,habensborg_slough,8,bella_coola_dean,2012,28,NA,0.202,0.279,0.2565,0.298,35.0877193,38.83495146,37.65971755,39.88603989,NA,0.945945946,0.054054054,175.2649075,191.352951,186.7893302,202.6418118,NA,6.259460981,6.834033965,6.671047508,7.237207563,NA
